slice_identifier,sample_index,n_slices_expected,n_slices_real,first_slice,last_slice,mix,detector
slice04078,90,50,50,4031,4080,3,2
slice04079,90,50,50,4031,4080,3,2
slice04080,90,50,50,4031,4080,3,2
slice04081,91,50,50,4081,4130,3,2
slice04082,91,50,50,4081,4130,3,2
slice04083,91,50,50,4081,4130,3,2
slice04084,91,50,50,4081,4130,3,2
slice04085,91,50,50,4081,4130,3,2
slice04086,91,50,50,4081,4130,3,2
slice04087,91,50,50,4081,4130,3,2
slice04088,91,50,50,4081,4130,3,2
slice04089,91,50,50,4081,4130,3,2
slice04090,91,50,50,4081,4130,3,2
slice04091,91,50,50,4081,4130,3,2
slice04092,91,50,50,4081,4130,3,2
slice04093,91,50,50,4081,4130,3,2
slice04094,91,50,50,4081,4130,3,2
slice04095,91,50,50,4081,4130,3,2
slice04096,91,50,50,4081,4130,3,2
slice04097,91,50,50,4081,4130,3,2
slice04098,91,50,50,4081,4130,3,2
slice04099,91,50,50,4081,4130,3,2
slice04100,91,50,50,4081,4130,3,2
slice04101,91,50,50,4081,4130,3,2
slice04102,91,50,50,4081,4130,3,2
slice04103,91,50,50,4081,4130,3,2
slice04104,91,50,50,4081,4130,3,2
slice04105,91,50,50,4081,4130,3,2
slice04106,91,50,50,4081,4130,3,2
slice04107,91,50,50,4081,4130,3,2
slice04108,91,50,50,4081,4130,3,2
slice04109,91,50,50,4081,4130,3,2
slice04110,91,50,50,4081,4130,3,2
slice04111,91,50,50,4081,4130,3,2
slice04112,91,50,50,4081,4130,3,2
slice04113,91,50,50,4081,4130,3,2
slice04114,91,50,50,4081,4130,3,2
slice04115,91,50,50,4081,4130,3,2
slice04116,91,50,50,4081,4130,3,2
slice04117,91,50,50,4081,4130,3,2
slice04118,91,50,50,4081,4130,3,2
slice04119,91,50,50,4081,4130,3,2
slice04120,91,50,50,4081,4130,3,2
slice04121,91,50,50,4081,4130,3,2
slice04122,91,50,50,4081,4130,3,2
slice04123,91,50,50,4081,4130,3,2
slice04124,91,50,50,4081,4130,3,2
slice04125,91,50,50,4081,4130,3,2
slice04126,91,50,50,4081,4130,3,2
slice04127,91,50,50,4081,4130,3,2
slice04128,91,50,50,4081,4130,3,2
slice04129,91,50,50,4081,4130,3,2
slice04130,91,50,50,4081,4130,3,2
slice04131,92,50,50,4131,4180,3,2
slice04132,92,50,50,4131,4180,3,2
slice04133,92,50,50,4131,4180,3,2
slice04134,92,50,50,4131,4180,3,2
slice04135,92,50,50,4131,4180,3,2
slice04136,92,50,50,4131,4180,3,2
slice04137,92,50,50,4131,4180,3,2
slice04138,92,50,50,4131,4180,3,2
slice04139,92,50,50,4131,4180,3,2
slice04140,92,50,50,4131,4180,3,2
slice04141,92,50,50,4131,4180,3,2
slice04142,92,50,50,4131,4180,3,2
slice04143,92,50,50,4131,4180,3,2
slice04144,92,50,50,4131,4180,3,2
slice04145,92,50,50,4131,4180,3,2
slice04146,92,50,50,4131,4180,3,2
slice04147,92,50,50,4131,4180,3,2
slice04148,92,50,50,4131,4180,3,2
slice04149,92,50,50,4131,4180,3,2
slice04150,92,50,50,4131,4180,3,2
slice04151,92,50,50,4131,4180,3,2
slice04152,92,50,50,4131,4180,3,2
slice04153,92,50,50,4131,4180,3,2
slice04154,92,50,50,4131,4180,3,2
slice04155,92,50,50,4131,4180,3,2
slice04156,92,50,50,4131,4180,3,2
slice04157,92,50,50,4131,4180,3,2
slice04158,92,50,50,4131,4180,3,2
slice04159,92,50,50,4131,4180,3,2
slice04160,92,50,50,4131,4180,3,2
slice04161,92,50,50,4131,4180,3,2
slice04162,92,50,50,4131,4180,3,2
slice04163,92,50,50,4131,4180,3,2
slice04164,92,50,50,4131,4180,3,2
slice04165,92,50,50,4131,4180,3,2
slice04166,92,50,50,4131,4180,3,2
slice04167,92,50,50,4131,4180,3,2
slice04168,92,50,50,4131,4180,3,2
slice04169,92,50,50,4131,4180,3,2
slice04170,92,50,50,4131,4180,3,2
slice04171,92,50,50,4131,4180,3,2
slice04172,92,50,50,4131,4180,3,2
slice04173,92,50,50,4131,4180,3,2
slice04174,92,50,50,4131,4180,3,2
slice04175,92,50,50,4131,4180,3,2
slice04176,92,50,50,4131,4180,3,2
slice04177,92,50,50,4131,4180,3,2
slice04178,92,50,50,4131,4180,3,2
slice04179,92,50,50,4131,4180,3,2
slice04180,92,50,50,4131,4180,3,2
slice04181,93,50,50,4181,4230,3,2
slice04182,93,50,50,4181,4230,3,2
slice04183,93,50,50,4181,4230,3,2
slice04184,93,50,50,4181,4230,3,2
slice04185,93,50,50,4181,4230,3,2
slice04186,93,50,50,4181,4230,3,2
slice04187,93,50,50,4181,4230,3,2
slice04188,93,50,50,4181,4230,3,2
slice04189,93,50,50,4181,4230,3,2
slice04190,93,50,50,4181,4230,3,2
slice04191,93,50,50,4181,4230,3,2
slice04192,93,50,50,4181,4230,3,2
slice04193,93,50,50,4181,4230,3,2
slice04194,93,50,50,4181,4230,3,2
slice04195,93,50,50,4181,4230,3,2
slice04196,93,50,50,4181,4230,3,2
slice04197,93,50,50,4181,4230,3,2
slice04198,93,50,50,4181,4230,3,2
slice04199,93,50,50,4181,4230,3,2
slice04200,93,50,50,4181,4230,3,2
slice04201,93,50,50,4181,4230,3,2
slice04202,93,50,50,4181,4230,3,2
slice04203,93,50,50,4181,4230,3,2
slice04204,93,50,50,4181,4230,3,2
slice04205,93,50,50,4181,4230,3,2
slice04206,93,50,50,4181,4230,3,2
slice04207,93,50,50,4181,4230,3,2
slice04208,93,50,50,4181,4230,3,2
slice04209,93,50,50,4181,4230,3,2
slice04210,93,50,50,4181,4230,3,2
slice04211,93,50,50,4181,4230,3,2
slice04212,93,50,50,4181,4230,3,2
slice04213,93,50,50,4181,4230,3,2
slice04214,93,50,50,4181,4230,3,2
slice04215,93,50,50,4181,4230,3,2
slice04216,93,50,50,4181,4230,3,2
slice04217,93,50,50,4181,4230,3,2
slice04218,93,50,50,4181,4230,3,2
slice04219,93,50,50,4181,4230,3,2
slice04220,93,50,50,4181,4230,3,2
slice04221,93,50,50,4181,4230,3,2
slice04222,93,50,50,4181,4230,3,2
slice04223,93,50,50,4181,4230,3,2
slice04224,93,50,50,4181,4230,3,2
slice04225,93,50,50,4181,4230,3,2
slice04226,93,50,50,4181,4230,3,2
slice04227,93,50,50,4181,4230,3,2
slice04228,93,50,50,4181,4230,3,2
slice04229,93,50,50,4181,4230,3,2
slice04230,93,50,50,4181,4230,3,2
slice04231,94,50,50,4231,4280,3,2
slice04232,94,50,50,4231,4280,3,2
slice04233,94,50,50,4231,4280,3,2
slice04234,94,50,50,4231,4280,3,2
slice04235,94,50,50,4231,4280,3,2
slice04236,94,50,50,4231,4280,3,2
slice04237,94,50,50,4231,4280,3,2
slice04238,94,50,50,4231,4280,3,2
slice04239,94,50,50,4231,4280,3,2
slice04240,94,50,50,4231,4280,3,2
slice04241,94,50,50,4231,4280,3,2
slice04242,94,50,50,4231,4280,3,2
slice04243,94,50,50,4231,4280,3,2
slice04244,94,50,50,4231,4280,3,2
slice04245,94,50,50,4231,4280,3,2
slice04246,94,50,50,4231,4280,3,2
slice04247,94,50,50,4231,4280,3,2
slice04248,94,50,50,4231,4280,3,2
slice04249,94,50,50,4231,4280,3,2
slice04250,94,50,50,4231,4280,3,2
slice04251,94,50,50,4231,4280,3,2
slice04252,94,50,50,4231,4280,3,2
slice04253,94,50,50,4231,4280,3,2
slice04254,94,50,50,4231,4280,3,2
slice04255,94,50,50,4231,4280,3,2
slice04256,94,50,50,4231,4280,3,2
slice04257,94,50,50,4231,4280,3,2
slice04258,94,50,50,4231,4280,3,2
slice04259,94,50,50,4231,4280,3,2
slice04260,94,50,50,4231,4280,3,2
slice04261,94,50,50,4231,4280,3,2
slice04262,94,50,50,4231,4280,3,2
slice04263,94,50,50,4231,4280,3,2
slice04264,94,50,50,4231,4280,3,2
slice04265,94,50,50,4231,4280,3,2
slice04266,94,50,50,4231,4280,3,2
slice04267,94,50,50,4231,4280,3,2
slice04268,94,50,50,4231,4280,3,2
slice04269,94,50,50,4231,4280,3,2
slice04270,94,50,50,4231,4280,3,2
slice04271,94,50,50,4231,4280,3,2
slice04272,94,50,50,4231,4280,3,2
slice04273,94,50,50,4231,4280,3,2
slice04274,94,50,50,4231,4280,3,2
slice04275,94,50,50,4231,4280,3,2
slice04276,94,50,50,4231,4280,3,2
slice04277,94,50,50,4231,4280,3,2
slice04278,94,50,50,4231,4280,3,2
slice04279,94,50,50,4231,4280,3,2
slice04280,94,50,50,4231,4280,3,2
slice04281,95,50,50,4281,4330,3,2
slice04282,95,50,50,4281,4330,3,2
slice04283,95,50,50,4281,4330,3,2
slice04284,95,50,50,4281,4330,3,2
slice04285,95,50,50,4281,4330,3,2
slice04286,95,50,50,4281,4330,3,2
slice04287,95,50,50,4281,4330,3,2
slice04288,95,50,50,4281,4330,3,2
slice04289,95,50,50,4281,4330,3,2
slice04290,95,50,50,4281,4330,3,2
slice04291,95,50,50,4281,4330,3,2
slice04292,95,50,50,4281,4330,3,2
slice04293,95,50,50,4281,4330,3,2
slice04294,95,50,50,4281,4330,3,2
slice04295,95,50,50,4281,4330,3,2
slice04296,95,50,50,4281,4330,3,2
slice04297,95,50,50,4281,4330,3,2
slice04298,95,50,50,4281,4330,3,2
slice04299,95,50,50,4281,4330,3,2
slice04300,95,50,50,4281,4330,3,2
slice04301,95,50,50,4281,4330,3,2
slice04302,95,50,50,4281,4330,3,2
slice04303,95,50,50,4281,4330,3,2
slice04304,95,50,50,4281,4330,3,2
slice04305,95,50,50,4281,4330,3,2
slice04306,95,50,50,4281,4330,3,2
slice04307,95,50,50,4281,4330,3,2
slice04308,95,50,50,4281,4330,3,2
slice04309,95,50,50,4281,4330,3,2
slice04310,95,50,50,4281,4330,3,2
slice04311,95,50,50,4281,4330,3,2
slice04312,95,50,50,4281,4330,3,2
slice04313,95,50,50,4281,4330,3,2
slice04314,95,50,50,4281,4330,3,2
slice04315,95,50,50,4281,4330,3,2
slice04316,95,50,50,4281,4330,3,2
slice04317,95,50,50,4281,4330,3,2
slice04318,95,50,50,4281,4330,3,2
slice04319,95,50,50,4281,4330,3,2
slice04320,95,50,50,4281,4330,3,2
slice04321,95,50,50,4281,4330,3,2
slice04322,95,50,50,4281,4330,3,2
slice04323,95,50,50,4281,4330,3,2
slice04324,95,50,50,4281,4330,3,2
slice04325,95,50,50,4281,4330,3,2
slice04326,95,50,50,4281,4330,3,2
slice04327,95,50,50,4281,4330,3,2
slice04328,95,50,50,4281,4330,3,2
slice04329,95,50,50,4281,4330,3,2
slice04330,95,50,50,4281,4330,3,2
slice04331,96,50,50,4331,4380,3,2
slice04332,96,50,50,4331,4380,3,2
slice04333,96,50,50,4331,4380,3,2
slice04334,96,50,50,4331,4380,3,2
slice04335,96,50,50,4331,4380,3,2
slice04336,96,50,50,4331,4380,3,2
slice04337,96,50,50,4331,4380,3,2
slice04338,96,50,50,4331,4380,3,2
slice04339,96,50,50,4331,4380,3,2
slice04340,96,50,50,4331,4380,3,2
slice04341,96,50,50,4331,4380,3,2
slice04342,96,50,50,4331,4380,3,2
slice04343,96,50,50,4331,4380,3,2
slice04344,96,50,50,4331,4380,3,2
slice04345,96,50,50,4331,4380,3,2
slice04346,96,50,50,4331,4380,3,2
slice04347,96,50,50,4331,4380,3,2
slice04348,96,50,50,4331,4380,3,2
slice04349,96,50,50,4331,4380,3,2
slice04350,96,50,50,4331,4380,3,2
slice04351,96,50,50,4331,4380,3,2
slice04352,96,50,50,4331,4380,3,2
slice04353,96,50,50,4331,4380,3,2
slice04354,96,50,50,4331,4380,3,2
slice04355,96,50,50,4331,4380,3,2
slice04356,96,50,50,4331,4380,3,2
slice04357,96,50,50,4331,4380,3,2
slice04358,96,50,50,4331,4380,3,2
slice04359,96,50,50,4331,4380,3,2
slice04360,96,50,50,4331,4380,3,2
slice04361,96,50,50,4331,4380,3,2
slice04362,96,50,50,4331,4380,3,2
slice04363,96,50,50,4331,4380,3,2
slice04364,96,50,50,4331,4380,3,2
slice04365,96,50,50,4331,4380,3,2
slice04366,96,50,50,4331,4380,3,2
slice04367,96,50,50,4331,4380,3,2
slice04368,96,50,50,4331,4380,3,2
slice04369,96,50,50,4331,4380,3,2
slice04370,96,50,50,4331,4380,3,2
slice04371,96,50,50,4331,4380,3,2
slice04372,96,50,50,4331,4380,3,2
slice04373,96,50,50,4331,4380,3,2
slice04374,96,50,50,4331,4380,3,2
slice04375,96,50,50,4331,4380,3,2
slice04376,96,50,50,4331,4380,3,2
slice04377,96,50,50,4331,4380,3,2
slice04378,96,50,50,4331,4380,3,2
slice04379,96,50,50,4331,4380,3,2
slice04380,96,50,50,4331,4380,3,2
slice04381,97,50,50,4381,4430,3,2
slice04382,97,50,50,4381,4430,3,2
slice04383,97,50,50,4381,4430,3,2
slice04384,97,50,50,4381,4430,3,2
slice04385,97,50,50,4381,4430,3,2
slice04386,97,50,50,4381,4430,3,2
slice04387,97,50,50,4381,4430,3,2
slice04388,97,50,50,4381,4430,3,2
slice04389,97,50,50,4381,4430,3,2
slice04390,97,50,50,4381,4430,3,2
slice04391,97,50,50,4381,4430,3,2
slice04392,97,50,50,4381,4430,3,2
slice04393,97,50,50,4381,4430,3,2
slice04394,97,50,50,4381,4430,3,2
slice04395,97,50,50,4381,4430,3,2
slice04396,97,50,50,4381,4430,3,2
slice04397,97,50,50,4381,4430,3,2
slice04398,97,50,50,4381,4430,3,2
slice04399,97,50,50,4381,4430,3,2
slice04400,97,50,50,4381,4430,3,2
slice04401,97,50,50,4381,4430,3,2
slice04402,97,50,50,4381,4430,3,2
slice04403,97,50,50,4381,4430,3,2
slice04404,97,50,50,4381,4430,3,2
slice04405,97,50,50,4381,4430,3,2
slice04406,97,50,50,4381,4430,3,2
slice04407,97,50,50,4381,4430,3,2
slice04408,97,50,50,4381,4430,3,2
slice04409,97,50,50,4381,4430,3,2
slice04410,97,50,50,4381,4430,3,2
slice04411,97,50,50,4381,4430,3,2
slice04412,97,50,50,4381,4430,3,2
slice04413,97,50,50,4381,4430,3,2
slice04414,97,50,50,4381,4430,3,2
slice04415,97,50,50,4381,4430,3,2
slice04416,97,50,50,4381,4430,3,2
slice04417,97,50,50,4381,4430,3,2
slice04418,97,50,50,4381,4430,3,2
slice04419,97,50,50,4381,4430,3,2
slice04420,97,50,50,4381,4430,3,2
slice04421,97,50,50,4381,4430,3,2
slice04422,97,50,50,4381,4430,3,2
slice04423,97,50,50,4381,4430,3,2
slice04424,97,50,50,4381,4430,3,2
slice04425,97,50,50,4381,4430,3,2
slice04426,97,50,50,4381,4430,3,2
slice04427,97,50,50,4381,4430,3,2
slice04428,97,50,50,4381,4430,3,2
slice04429,97,50,50,4381,4430,3,2
slice04430,97,50,50,4381,4430,3,2
slice04431,98,50,50,4431,4480,3,2
slice04432,98,50,50,4431,4480,3,2
slice04433,98,50,50,4431,4480,3,2
slice04434,98,50,50,4431,4480,3,2
slice04435,98,50,50,4431,4480,3,2
slice04436,98,50,50,4431,4480,3,2
slice04437,98,50,50,4431,4480,3,2
slice04438,98,50,50,4431,4480,3,2
slice04439,98,50,50,4431,4480,3,2
slice04440,98,50,50,4431,4480,3,2
slice04441,98,50,50,4431,4480,3,2
slice04442,98,50,50,4431,4480,3,2
slice04443,98,50,50,4431,4480,3,2
slice04444,98,50,50,4431,4480,3,2
slice04445,98,50,50,4431,4480,3,2
slice04446,98,50,50,4431,4480,3,2
slice04447,98,50,50,4431,4480,3,2
slice04448,98,50,50,4431,4480,3,2
slice04449,98,50,50,4431,4480,3,2
slice04450,98,50,50,4431,4480,3,2
slice04451,98,50,50,4431,4480,3,2
slice04452,98,50,50,4431,4480,3,2
slice04453,98,50,50,4431,4480,3,2
slice04454,98,50,50,4431,4480,3,2
slice04455,98,50,50,4431,4480,3,2
slice04456,98,50,50,4431,4480,3,2
slice04457,98,50,50,4431,4480,3,2
slice04458,98,50,50,4431,4480,3,2
slice04459,98,50,50,4431,4480,3,2
slice04460,98,50,50,4431,4480,3,2
slice04461,98,50,50,4431,4480,3,2
slice04462,98,50,50,4431,4480,3,2
slice04463,98,50,50,4431,4480,3,2
slice04464,98,50,50,4431,4480,3,2
slice04465,98,50,50,4431,4480,3,2
slice04466,98,50,50,4431,4480,3,2
slice04467,98,50,50,4431,4480,3,2
slice04468,98,50,50,4431,4480,3,2
slice04469,98,50,50,4431,4480,3,2
slice04470,98,50,50,4431,4480,3,2
slice04471,98,50,50,4431,4480,3,2
slice04472,98,50,50,4431,4480,3,2
slice04473,98,50,50,4431,4480,3,2
slice04474,98,50,50,4431,4480,3,2
slice04475,98,50,50,4431,4480,3,2
slice04476,98,50,50,4431,4480,3,2
slice04477,98,50,50,4431,4480,3,2
slice04478,98,50,50,4431,4480,3,2
slice04479,98,50,50,4431,4480,3,2
slice04480,98,50,50,4431,4480,3,2
slice04481,99,50,50,4481,4530,3,2
slice04482,99,50,50,4481,4530,3,2
slice04483,99,50,50,4481,4530,3,2
slice04484,99,50,50,4481,4530,3,2
slice04485,99,50,50,4481,4530,3,2
slice04486,99,50,50,4481,4530,3,2
slice04487,99,50,50,4481,4530,3,2
slice04488,99,50,50,4481,4530,3,2
slice04489,99,50,50,4481,4530,3,2
slice04490,99,50,50,4481,4530,3,2
slice04491,99,50,50,4481,4530,3,2
slice04492,99,50,50,4481,4530,3,2
slice04493,99,50,50,4481,4530,3,2
slice04494,99,50,50,4481,4530,3,2
slice04495,99,50,50,4481,4530,3,2
slice04496,99,50,50,4481,4530,3,2
slice04497,99,50,50,4481,4530,3,2
slice04498,99,50,50,4481,4530,3,2
slice04499,99,50,50,4481,4530,3,2
slice04500,99,50,50,4481,4530,3,2
slice04501,99,50,50,4481,4530,3,2
slice04502,99,50,50,4481,4530,3,2
slice04503,99,50,50,4481,4530,3,2
slice04504,99,50,50,4481,4530,3,2
slice04505,99,50,50,4481,4530,3,2
slice04506,99,50,50,4481,4530,3,2
slice04507,99,50,50,4481,4530,3,2
slice04508,99,50,50,4481,4530,3,2
slice04509,99,50,50,4481,4530,3,2
slice04510,99,50,50,4481,4530,3,2
slice04511,99,50,50,4481,4530,3,2
slice04512,99,50,50,4481,4530,3,2
slice04513,99,50,50,4481,4530,3,2
slice04514,99,50,50,4481,4530,3,2
slice04515,99,50,50,4481,4530,3,2
slice04516,99,50,50,4481,4530,3,2
slice04517,99,50,50,4481,4530,3,2
slice04518,99,50,50,4481,4530,3,2
slice04519,99,50,50,4481,4530,3,2
slice04520,99,50,50,4481,4530,3,2
slice04521,99,50,50,4481,4530,3,2
slice04522,99,50,50,4481,4530,3,2
slice04523,99,50,50,4481,4530,3,2
slice04524,99,50,50,4481,4530,3,2
slice04525,99,50,50,4481,4530,3,2
slice04526,99,50,50,4481,4530,3,2
slice04527,99,50,50,4481,4530,3,2
slice04528,99,50,50,4481,4530,3,2
slice04529,99,50,50,4481,4530,3,2
slice04530,99,50,50,4481,4530,3,2
slice04531,100,50,50,4531,4580,3,2
slice04532,100,50,50,4531,4580,3,2
slice04533,100,50,50,4531,4580,3,2
slice04534,100,50,50,4531,4580,3,2
slice04535,100,50,50,4531,4580,3,2
slice04536,100,50,50,4531,4580,3,2
slice04537,100,50,50,4531,4580,3,2
slice04538,100,50,50,4531,4580,3,2
slice04539,100,50,50,4531,4580,3,2
slice04540,100,50,50,4531,4580,3,2
slice04541,100,50,50,4531,4580,3,2
slice04542,100,50,50,4531,4580,3,2
slice04543,100,50,50,4531,4580,3,2
slice04544,100,50,50,4531,4580,3,2
slice04545,100,50,50,4531,4580,3,2
slice04546,100,50,50,4531,4580,3,2
slice04547,100,50,50,4531,4580,3,2
slice04548,100,50,50,4531,4580,3,2
slice04549,100,50,50,4531,4580,3,2
slice04550,100,50,50,4531,4580,3,2
slice04551,100,50,50,4531,4580,3,2
slice04552,100,50,50,4531,4580,3,2
slice04553,100,50,50,4531,4580,3,2
slice04554,100,50,50,4531,4580,3,2
slice04555,100,50,50,4531,4580,3,2
slice04556,100,50,50,4531,4580,3,2
slice04557,100,50,50,4531,4580,3,2
slice04558,100,50,50,4531,4580,3,2
slice04559,100,50,50,4531,4580,3,2
slice04560,100,50,50,4531,4580,3,2
slice04561,100,50,50,4531,4580,3,2
slice04562,100,50,50,4531,4580,3,2
slice04563,100,50,50,4531,4580,3,2
slice04564,100,50,50,4531,4580,3,2
slice04565,100,50,50,4531,4580,3,2
slice04566,100,50,50,4531,4580,3,2
slice04567,100,50,50,4531,4580,3,2
slice04568,100,50,50,4531,4580,3,2
slice04569,100,50,50,4531,4580,3,2
slice04570,100,50,50,4531,4580,3,2
slice04571,100,50,50,4531,4580,3,2
slice04572,100,50,50,4531,4580,3,2
slice04573,100,50,50,4531,4580,3,2
slice04574,100,50,50,4531,4580,3,2
slice04575,100,50,50,4531,4580,3,2
slice04576,100,50,50,4531,4580,3,2
slice04577,100,50,50,4531,4580,3,2
slice04578,100,50,50,4531,4580,3,2
slice04579,100,50,50,4531,4580,3,2
slice04580,100,50,50,4531,4580,3,2
slice04581,101,50,50,4581,4630,3,2
slice04582,101,50,50,4581,4630,3,2
slice04583,101,50,50,4581,4630,3,2
slice04584,101,50,50,4581,4630,3,2
slice04585,101,50,50,4581,4630,3,2
slice04586,101,50,50,4581,4630,3,2
slice04587,101,50,50,4581,4630,3,2
slice04588,101,50,50,4581,4630,3,2
slice04589,101,50,50,4581,4630,3,2
slice04590,101,50,50,4581,4630,3,2
slice04591,101,50,50,4581,4630,3,2
slice04592,101,50,50,4581,4630,3,2
slice04593,101,50,50,4581,4630,3,2
slice04594,101,50,50,4581,4630,3,2
slice04595,101,50,50,4581,4630,3,2
slice04596,101,50,50,4581,4630,3,2
slice04597,101,50,50,4581,4630,3,2
slice04598,101,50,50,4581,4630,3,2
slice04599,101,50,50,4581,4630,3,2
slice04600,101,50,50,4581,4630,3,2
slice04601,101,50,50,4581,4630,3,2
slice04602,101,50,50,4581,4630,3,2
slice04603,101,50,50,4581,4630,3,2
slice04604,101,50,50,4581,4630,3,2
slice04605,101,50,50,4581,4630,3,2
slice04606,101,50,50,4581,4630,3,2
slice04607,101,50,50,4581,4630,3,2
slice04608,101,50,50,4581,4630,3,2
slice04609,101,50,50,4581,4630,3,2
slice04610,101,50,50,4581,4630,3,2
slice04611,101,50,50,4581,4630,3,2
slice04612,101,50,50,4581,4630,3,2
slice04613,101,50,50,4581,4630,3,2
slice04614,101,50,50,4581,4630,3,2
slice04615,101,50,50,4581,4630,3,2
slice04616,101,50,50,4581,4630,3,2
slice04617,101,50,50,4581,4630,3,2
slice04618,101,50,50,4581,4630,3,2
slice04619,101,50,50,4581,4630,3,2
slice04620,101,50,50,4581,4630,3,2
slice04621,101,50,50,4581,4630,3,2
slice04622,101,50,50,4581,4630,3,2
slice04623,101,50,50,4581,4630,3,2
slice04624,101,50,50,4581,4630,3,2
slice04625,101,50,50,4581,4630,3,2
slice04626,101,50,50,4581,4630,3,2
slice04627,101,50,50,4581,4630,3,2
slice04628,101,50,50,4581,4630,3,2
slice04629,101,50,50,4581,4630,3,2
slice04630,101,50,50,4581,4630,3,2
slice04631,102,50,50,4631,4680,3,2
slice04632,102,50,50,4631,4680,3,2
slice04633,102,50,50,4631,4680,3,2
slice04634,102,50,50,4631,4680,3,2
slice04635,102,50,50,4631,4680,3,2
slice04636,102,50,50,4631,4680,3,2
slice04637,102,50,50,4631,4680,3,2
slice04638,102,50,50,4631,4680,3,2
slice04639,102,50,50,4631,4680,3,2
slice04640,102,50,50,4631,4680,3,2
slice04641,102,50,50,4631,4680,3,2
slice04642,102,50,50,4631,4680,3,2
slice04643,102,50,50,4631,4680,3,2
slice04644,102,50,50,4631,4680,3,2
slice04645,102,50,50,4631,4680,3,2
slice04646,102,50,50,4631,4680,3,2
slice04647,102,50,50,4631,4680,3,2
slice04648,102,50,50,4631,4680,3,2
slice04649,102,50,50,4631,4680,3,2
slice04650,102,50,50,4631,4680,3,2
slice04651,102,50,50,4631,4680,3,2
slice04652,102,50,50,4631,4680,3,2
slice04653,102,50,50,4631,4680,3,2
slice04654,102,50,50,4631,4680,3,2
slice04655,102,50,50,4631,4680,3,2
slice04656,102,50,50,4631,4680,3,2
slice04657,102,50,50,4631,4680,3,2
slice04658,102,50,50,4631,4680,3,2
slice04659,102,50,50,4631,4680,3,2
slice04660,102,50,50,4631,4680,3,2
slice04661,102,50,50,4631,4680,3,2
slice04662,102,50,50,4631,4680,3,2
slice04663,102,50,50,4631,4680,3,2
slice04664,102,50,50,4631,4680,3,2
slice04665,102,50,50,4631,4680,3,2
slice04666,102,50,50,4631,4680,3,2
slice04667,102,50,50,4631,4680,3,2
slice04668,102,50,50,4631,4680,3,2
slice04669,102,50,50,4631,4680,3,2
slice04670,102,50,50,4631,4680,3,2
slice04671,102,50,50,4631,4680,3,2
slice04672,102,50,50,4631,4680,3,2
slice04673,102,50,50,4631,4680,3,2
slice04674,102,50,50,4631,4680,3,2
slice04675,102,50,50,4631,4680,3,2
slice04676,102,50,50,4631,4680,3,2
slice04677,102,50,50,4631,4680,3,2
slice04678,102,50,50,4631,4680,3,2
slice04679,102,50,50,4631,4680,3,2
slice04680,102,50,50,4631,4680,3,2
slice04681,103,50,50,4681,4730,3,2
slice04682,103,50,50,4681,4730,3,2
slice04683,103,50,50,4681,4730,3,2
slice04684,103,50,50,4681,4730,3,2
slice04685,103,50,50,4681,4730,3,2
slice04686,103,50,50,4681,4730,3,2
slice04687,103,50,50,4681,4730,3,2
slice04688,103,50,50,4681,4730,3,2
slice04689,103,50,50,4681,4730,3,2
slice04690,103,50,50,4681,4730,3,2
slice04691,103,50,50,4681,4730,3,2
slice04692,103,50,50,4681,4730,3,2
slice04693,103,50,50,4681,4730,3,2
slice04694,103,50,50,4681,4730,3,2
slice04695,103,50,50,4681,4730,3,2
slice04696,103,50,50,4681,4730,3,2
slice04697,103,50,50,4681,4730,3,2
slice04698,103,50,50,4681,4730,3,2
slice04699,103,50,50,4681,4730,3,2
slice04700,103,50,50,4681,4730,3,2
slice04701,103,50,50,4681,4730,3,2
slice04702,103,50,50,4681,4730,3,2
slice04703,103,50,50,4681,4730,3,2
slice04704,103,50,50,4681,4730,3,2
slice04705,103,50,50,4681,4730,3,2
slice04706,103,50,50,4681,4730,3,2
slice04707,103,50,50,4681,4730,3,2
slice04708,103,50,50,4681,4730,3,2
slice04709,103,50,50,4681,4730,3,2
slice04710,103,50,50,4681,4730,3,2
slice04711,103,50,50,4681,4730,3,2
slice04712,103,50,50,4681,4730,3,2
slice04713,103,50,50,4681,4730,3,2
slice04714,103,50,50,4681,4730,3,2
slice04715,103,50,50,4681,4730,3,2
slice04716,103,50,50,4681,4730,3,2
slice04717,103,50,50,4681,4730,3,2
slice04718,103,50,50,4681,4730,3,2
slice04719,103,50,50,4681,4730,3,2
slice04720,103,50,50,4681,4730,3,2
slice04721,103,50,50,4681,4730,3,2
slice04722,103,50,50,4681,4730,3,2
slice04723,103,50,50,4681,4730,3,2
slice04724,103,50,50,4681,4730,3,2
slice04725,103,50,50,4681,4730,3,2
slice04726,103,50,50,4681,4730,3,2
slice04727,103,50,50,4681,4730,3,2
slice04728,103,50,50,4681,4730,3,2
slice04729,103,50,50,4681,4730,3,2
slice04730,103,50,50,4681,4730,3,2
slice04731,104,50,50,4731,4780,3,2
slice04732,104,50,50,4731,4780,3,2
slice04733,104,50,50,4731,4780,3,2
slice04734,104,50,50,4731,4780,3,2
slice04735,104,50,50,4731,4780,3,2
slice04736,104,50,50,4731,4780,3,2
slice04737,104,50,50,4731,4780,3,2
slice04738,104,50,50,4731,4780,3,2
slice04739,104,50,50,4731,4780,3,2
slice04740,104,50,50,4731,4780,3,2
slice04741,104,50,50,4731,4780,3,2
